#{"t_start": 1763674313.4397767, "env_id": "None"}
r,l,t
-4970.943791,1,22.517769
-5706.869421,1,22.518251
-4962.376755,1,22.518725
-4461.503682,1,22.519216
-4472.874182,1,22.519692
-6832.376275,1,22.520169
-5011.205375,1,22.520655
-4683.518896,1,22.521131
-5309.028079,1,22.521627
-5168.227273,1,22.52215
-4788.510348,1,22.522637
-4884.6413,1,22.523112
-4612.300942,1,22.523595
-4487.457551,1,22.524067
-4912.122895,1,22.524557
-5684.040636,1,22.525029
-5162.632004,1,22.525512
-5285.996311,1,22.525986
-4584.395658,1,22.526473
-5446.619756,1,22.526947
-5152.413374,1,22.527428
-4714.27244,1,22.527899
-3580.571998,1,22.528387
-5821.445861,1,22.528859
-5359.016734,1,22.529342
-5607.202449,1,22.529831
-5315.005157,1,22.530317
-5271.591375,1,22.530789
-5215.569781,1,22.531273
-5207.638416,1,22.531748
-4688.858552,1,22.532231
-6006.014489,1,22.532706
-5290.214077,1,22.533178
-5626.726477,1,22.533663
-5279.620352,1,22.534135
-5805.485034,1,22.534617
-5647.476676,1,22.535099
-4347.962786,1,22.535578
-4301.416405,1,22.536104
-4249.16897,1,22.536591
-4335.464849,1,22.537071
-5078.311623,1,22.537557
-4233.818116,1,22.538053
-6169.014195,1,22.53857
-5203.272233,1,22.539041
-5047.454992,1,22.539518
-5273.692891,1,22.539987
-5909.350564,1,22.540491
-5831.155801,1,22.540957
-4938.128777,1,22.54144
-5600.12328,1,22.541904
-4395.721937,1,22.542389
-5589.709785,1,22.542853
-4266.151067,1,22.543334
-4972.722963,1,22.543798
-4452.850634,1,22.544269
-4255.755815,1,22.544736
-5242.977688,1,22.545219
-4515.230018,1,22.545687
-4926.913709,1,22.546156
-5656.072267,1,22.546628
-4739.270935,1,22.547094
-4494.862512,1,22.547567
-5627.17293,1,22.548031
-4096.174812,1,22.548507
-5060.327834,1,22.548972
-6252.306632,1,22.549452
-5692.091809,1,22.549918
-5827.884941,1,22.55039
-5555.062271,1,22.550855
-4733.594837,1,22.55133
-5619.034934,1,22.551794
-5024.349389,1,22.552275
-5188.688874,1,22.552743
-4940.469489,1,22.553221
-6040.083129,1,22.553763
-5241.252378,1,22.55428
-4815.40384,1,22.554775
-5273.585194,1,22.555324
-5082.310354,1,22.555798
-6478.086897,1,22.556282
-5496.189207,1,22.556756
-5158.226982,1,22.557241
-5229.926566,1,22.557717
-5691.068827,1,22.5582
-5526.631617,1,22.558674
-5244.383257,1,22.559145
-5780.680954,1,22.559629
-5710.636209,1,22.560102
-5175.729621,1,22.560585
-4802.360313,1,22.561057
-5284.022781,1,22.561545
-5946.023295,1,22.562016
-4962.324831,1,22.562501
-6023.550752,1,22.562976
-4806.564943,1,22.563458
-4749.784701,1,22.563929
-4734.980171,1,22.564413
-4565.643718,1,22.564887
-6046.989591,1,22.565375
-5074.842842,1,22.565861
-4863.227689,1,22.566351
-5333.814627,1,22.566825
-3864.774388,1,22.567307
-5904.767989,1,22.567782
-4616.808028,1,22.568263
-5713.986199,1,22.568735
-4887.298124,1,22.569217
-5955.26863,1,22.569691
-4977.531522,1,22.570162
-4995.381968,1,22.570644
-5152.889599,1,22.571117
-4978.56486,1,23.402596
-5302.38126,1,23.403276
-6697.036126,1,23.403786
-6579.26197,1,23.404369
-5111.928701,1,23.404871
-5394.67339,1,23.405385
-5339.064626,1,23.405885
-4827.556923,1,23.406399
-5802.775319,1,23.406897
-5217.004158,1,23.407533
-4928.912897,1,23.408062
-4188.645112,1,23.40872
-5067.77747,1,23.409411
-5817.855895,1,23.410023
-4887.471804,1,23.410565
-4863.734112,1,23.411043
-5586.516141,1,23.411532
-4495.063948,1,23.412004
-5793.20108,1,23.412484
-5213.354258,1,23.412959
-4547.331417,1,23.41344
-4939.356459,1,23.413907
-5332.81327,1,23.414387
-5351.723861,1,23.414855
-5358.169305,1,23.415339
-5419.078778,1,23.41581
-4436.320797,1,23.416291
-4845.035005,1,23.416771
-4647.244243,1,23.417274
-6002.40482,1,23.417757
-5207.648964,1,23.418265
-4800.50244,1,23.418739
-4610.733101,1,23.41922
-4311.091267,1,23.419693
-5312.677809,1,23.420177
-5172.536279,1,23.420683
-4733.06468,1,23.421155
-5431.140273,1,23.421643
-4741.02387,1,23.422108
-5485.732568,1,23.422586
-5359.436053,1,23.423057
-5188.827922,1,23.423539
-5251.129558,1,23.424009
-6134.0593,1,23.424519
-6005.686641,1,23.425067
-5899.602856,1,23.425694
-5301.91027,1,23.42622
-6333.784478,1,23.426736
-5160.474705,1,23.427227
-4907.425942,1,23.427717
-6008.683774,1,23.428333
-5663.74953,1,23.428816
-5436.786929,1,23.429305
-5929.460862,1,23.429793
-6392.610047,1,23.430275
-5303.543823,1,23.430743
-5178.952176,1,23.431226
-4398.878822,1,23.431701
-4502.077397,1,23.432166
-4490.534874,1,23.432643
-4897.887533,1,23.433111
-5379.961663,1,23.43359
-4861.511743,1,23.43406
-4647.93048,1,23.434535
-4811.511302,1,23.434999
-6334.304512,1,23.435475
-5219.161553,1,23.435934
-5714.200865,1,23.436415
-4032.037152,1,23.436875
-5730.528032,1,23.437409
-5279.928766,1,23.437871
-5821.532353,1,23.438348
-5168.529694,1,23.43881
-5437.541672,1,23.439284
-5419.470078,1,23.439744
-5233.673943,1,23.440219
-5235.273039,1,23.440683
-4742.06713,1,23.441148
-4573.14667,1,23.441624
-5291.758303,1,23.442097
-5026.602322,1,23.442595
-5496.763512,1,23.443064
-5307.633124,1,23.443551
-5262.279891,1,23.444016
-6683.285026,1,23.444614
-4114.550603,1,23.445117
-5556.247095,1,23.445593
-5596.717432,1,23.446058
-5327.17512,1,23.446529
-4396.410053,1,23.446991
-5564.307634,1,23.447464
-5155.476396,1,23.447931
-5725.828417,1,23.448416
-4800.537744,1,23.448882
-5415.312539,1,23.449365
-5623.605559,1,23.449942
-5171.185904,1,23.450443
-6021.022403,1,23.450911
-5139.258998,1,23.451405
-5059.872914,1,23.451884
-5619.606745,1,23.452366
-4587.983464,1,23.452831
-5438.583997,1,23.453315
-6076.805299,1,23.453781
-5221.183502,1,23.454263
-4983.441392,1,23.45473
-4847.739231,1,23.455211
-5292.587051,1,23.455678
-5384.859155,1,23.456147
-5923.00231,1,23.456626
-4256.293015,1,23.457098
-6138.959857,1,23.457575
-6303.505407,1,23.458048
-5916.903469,1,23.458572
-4725.539641,1,23.459059
-4258.635369,1,23.459563
-4928.369267,1,23.46004
-4470.952677,1,23.460531
-5988.490798,1,23.46101
-5312.963609,1,23.461503
-5061.970588,1,23.461987
-6398.086316,1,23.462481
-5960.652084,1,23.462973
-5914.22925,1,23.46347
-5055.525068,1,23.463949
-5682.342672,1,23.464447
-6252.496537,1,23.464926
-4719.113132,1,23.465425
-4663.523885,1,23.465901
-5734.423193,1,23.466398
-5492.881298,1,23.466877
-4702.802089,1,23.467375
-4657.723731,1,23.467853
-5908.491029,1,23.468349
-5309.002107,1,23.468827
-5631.141863,1,23.469327
-4387.206402,1,23.469806
-6188.962129,1,23.470302
-5787.717919,1,23.470781
-5108.20226,1,23.471272
-4969.714204,1,23.47175
-4889.21813,1,23.472243
-5139.581095,1,23.472723
-6201.084421,1,23.473217
-5153.249184,1,23.473717
-5793.735289,1,23.474216
-5574.888338,1,23.474698
-4671.643402,1,23.475194
-6041.45686,1,23.475675
-4594.441644,1,23.476162
-4899.504714,1,23.47665
-5106.40182,1,23.477136
-4991.851482,1,23.477625
-4991.486575,1,23.478105
-5834.154525,1,23.478594
-4378.143987,1,23.479081
-5035.057524,1,23.479578
-4282.755082,1,23.48007
-5453.101914,1,23.48056
-5670.437605,1,23.48104
-5365.487124,1,23.481536
-5397.432213,1,23.482014
-5370.701618,1,23.482506
-6263.451787,1,23.482988
-6518.435551,1,23.483482
-5386.627789,1,23.483961
-4793.27408,1,23.484453
-4545.277481,1,23.484933
-5736.841337,1,23.485422
-4907.37227,1,23.4859
-5984.080615,1,23.486461
-5474.060547,1,23.486946
-4320.117666,1,23.487448
-5874.841121,1,23.487927
-5523.276628,1,23.488421
-6229.726052,1,23.488904
-5067.77342,1,23.489394
-4684.886932,1,23.489901
-4823.344897,1,23.490391
-4534.876477,1,23.490886
-5100.317533,1,23.49139
-5908.762181,1,23.491876
-5413.576157,1,23.492452
-4105.006174,1,23.492933
-4996.040478,1,23.493407
-5152.168987,1,23.493868
-4863.678295,1,23.494352
-5193.20974,1,23.494823
-5244.429557,1,23.495303
-4270.376385,1,23.495761
-5100.292742,1,23.496231
-5800.922203,1,23.496691
-5762.450291,1,23.497151
-4344.721248,1,23.497623
-5398.412789,1,23.498089
-5637.782715,1,23.498561
-5104.110022,1,23.499023
-5849.2971,1,23.499498
-5176.695638,1,23.499957
-5400.621732,1,23.500448
-4614.999679,1,23.500912
-5346.354115,1,23.501387
-6226.774593,1,23.50185
-5692.337443,1,23.502323
-4871.239686,1,23.502786
-4436.380015,1,23.50326
-4894.595112,1,23.503723
-4738.721028,1,23.504241
-5513.641615,1,23.504755
-6115.644486,1,23.505239
-5301.85526,1,23.505706
-5497.665013,1,23.506213
-6018.041232,1,23.50668
-5659.687397,1,23.507169
-5029.384893,1,23.507645
-5405.478128,1,23.508106
-4615.577639,1,23.508581
-4667.459295,1,23.509056
-4996.290144,1,23.50953
-5774.67765,1,23.50999
-5876.495289,1,23.510583
-5553.879625,1,23.511078
-5084.854087,1,23.511551
-5781.609249,1,23.512016
-5158.313148,1,23.512498
-5170.633562,1,23.51296
-4882.390376,1,23.513438
-5451.813247,1,23.513905
-6092.404366,1,23.51438
-5157.077661,1,23.514842
-5255.658936,1,23.515318
-5584.835398,1,23.515783
-5147.845524,1,23.516256
-5554.563951,1,23.516718
-5773.432796,1,23.517178
-4681.902788,1,23.517675
-5652.42716,1,23.518136
-5010.525964,1,23.518611
-5569.699481,1,23.519099
-4845.232533,1,23.519593
-4911.803854,1,23.520077
-5440.817026,1,23.520569
-4837.730379,1,23.52105
-5506.389984,1,23.52155
-5385.078474,1,23.522052
-5076.674389,1,23.522544
-5771.115639,1,23.523025
-5501.353416,1,23.523515
-4932.489213,1,23.523994
-5535.023085,1,23.524493
-6107.601865,1,23.524971
-5792.441636,1,23.525465
-5450.589634,1,23.52596
-4957.623344,1,23.526453
-4963.650678,1,23.526934
-5191.641978,1,23.527505
-4960.249071,1,23.528029
-5208.390447,1,23.528508
-5853.238281,1,23.528972
-4684.56379,1,23.529447
-5766.231029,1,23.529908
-4592.667361,1,23.53039
-5267.836575,1,23.530867
-5304.620337,1,23.531381
-6229.794424,1,23.531845
-5051.815764,1,23.532325
-5053.650387,1,23.532803
-4637.561883,1,23.533279
-5086.288539,1,23.533737
-5291.490286,1,23.534203
-5664.897632,1,23.53466
-4651.484424,1,23.535223
-6058.835376,1,23.535685
-5112.067345,1,23.536172
-5617.121163,1,23.536644
-5991.63238,1,23.537107
-5718.236251,1,23.537616
-5407.64795,1,23.53813
-5363.643415,1,23.538622
-5179.551996,1,23.539102
-5621.132281,1,23.539593
-5130.244583,1,23.540076
-5346.411436,1,23.540571
-5207.183714,1,23.541147
-5240.949506,1,23.541689
-5303.019098,1,23.542163
-5677.114401,1,23.542665
-5082.264581,1,23.543196
-4837.99275,1,23.543662
-5487.155306,1,23.544133
-5875.519026,1,23.544617
-5143.308144,1,23.545201
-4740.205195,1,23.545674
-4788.800057,1,23.546139
-5080.110587,1,23.546611
-5816.921697,1,23.547073
-4971.163408,1,23.547551
-5772.966777,1,23.548014
-5160.3309,1,23.548498
-6079.226878,1,23.548964
-4975.492934,1,23.549442
-4942.060434,1,23.549902
-4643.152714,1,23.550374
-5896.676895,1,23.550834
-5361.388439,1,23.551305
-4356.433871,1,23.551765
-6330.250164,1,23.552247
-4792.930771,1,23.552732
-4989.899007,1,23.553236
-6014.689169,1,23.553722
-5145.457807,1,23.55423
-5182.101304,1,23.55471
-5047.946285,1,23.555176
-5224.411817,1,23.555658
-5594.078043,1,23.556124
-4816.572665,1,23.556602
-5487.510938,1,23.557071
-4953.776536,1,23.557544
-5036.821315,1,23.558004
-6218.269307,1,23.558486
-5178.780101,1,23.559029
-4981.236549,1,23.559571
-4957.512692,1,23.560055
-5255.674949,1,23.560551
-5210.713065,1,23.561033
-4573.922612,1,23.56154
-4234.932612,1,23.562122
-4547.061003,1,23.562698
-4531.52895,1,23.563192
-4741.489741,1,23.563667
-4774.461203,1,23.564158
-6246.389399,1,23.564663
-4602.025741,1,23.565141
-6147.484124,1,23.565643
-4139.181787,1,23.566127
-5428.281646,1,23.56663
-6130.795531,1,23.567105
-4701.733375,1,23.567593
-5092.674361,1,23.568068
-4623.536173,1,23.568555
-5365.754135,1,23.569031
-4401.322243,1,23.569514
-5691.603815,1,23.569988
-5464.532729,1,23.570499
-4663.917247,1,23.570985
-5076.329125,1,23.571489
-5433.843824,1,23.571972
-4982.670378,1,23.57246
-5044.951421,1,23.572934
-5395.171204,1,23.57342
-5933.880228,1,23.573926
-5891.208921,1,23.574488
-4935.815335,1,23.574987
-5674.486743,1,23.575591
-6119.305386,1,23.576137
-4133.042318,1,23.576621
-5517.28465,1,23.577141
-6535.243746,1,23.577804
-5983.088969,1,23.578328
-5303.899213,1,23.578822
-4680.565431,1,23.579302
-4703.141419,1,23.579767
-4678.346095,1,23.58024
-6214.933435,1,23.580705
-5351.040831,1,23.581166
-5168.91022,1,23.581713
-5322.89836,1,23.582201
-4901.127632,1,23.582683
-5932.190166,1,23.583165
-5118.714884,1,23.583636
-5343.909174,1,23.584109
-4971.042402,1,23.584584
-5687.537464,1,23.585045
-5467.0057,1,23.585519
-4637.360837,1,23.585977
-5724.35699,1,23.586518
-5662.693916,1,23.587001
-5509.070668,1,23.587477
-6587.047595,1,23.58794
-4574.526903,1,23.588418
-5820.17212,1,23.588878
-5761.75795,1,23.589352
-5842.931713,1,23.589828
-5399.330438,1,23.590337
-5197.865175,1,23.59092
-5305.394771,1,23.591537
-5696.009914,1,23.592099
-6266.508072,1,23.59268
-5735.556731,1,23.593251
-4920.32536,1,23.593746
-5391.720259,1,23.594279
-5176.779331,1,23.594879
-5891.099653,1,23.595368
-5621.507413,1,23.595831
-5812.633854,1,23.59632
-4844.36846,1,23.596803
-5065.629385,1,23.597296
-5387.794028,1,23.597777
-5810.871729,1,23.598266
-5259.391879,1,23.598759
-4986.935473,1,23.599267
-4679.387454,1,23.599748
-4335.900739,1,23.600238
-5956.508939,1,23.600783
-5064.414143,1,23.601303
-5846.080688,1,23.601793
-5787.659264,1,23.602278
-5455.59024,1,23.60274
-5021.037326,1,23.60323
-4027.341252,1,23.603709
-5587.869512,1,23.604207
-5135.622939,1,23.60469
-5780.432313,1,23.60517
-5375.702898,1,23.605662
-5604.512019,1,23.606157
-5686.509078,1,23.606651
-4301.490412,1,23.607134
-5102.488084,1,23.607626
-3852.572786,1,23.608113
-5104.282241,1,23.608616
-4527.288918,1,23.609112
-4719.690852,1,23.609606
-4831.093052,1,23.61011
-5958.187775,1,23.610603
-5754.020347,1,23.61109
-5970.078282,1,23.611589
-5295.838065,1,23.612089
-5172.831296,1,23.612585
-5597.947412,1,23.613071
-5553.468244,1,23.613579
-5238.470547,1,23.614087
-4866.96522,1,23.614572
-5126.017049,1,23.615044
-4692.349636,1,23.61553
-4438.506736,1,23.616014
-5117.064366,1,23.616499
-5478.347233,1,23.616971
-4986.888605,1,23.617462
-4786.020126,1,23.617969
-5088.413561,1,23.61846
-5385.979718,1,23.618932
-5495.827962,1,23.619425
-4738.574131,1,23.619899
-5439.238431,1,23.620477
-5303.334847,1,23.620987
-5674.962692,1,23.621496
-4958.267945,1,23.621979
-5652.688865,1,23.622466
-4807.147068,1,23.622937
-4866.571844,1,23.623423
-5143.000499,1,23.623898
-5684.327462,1,23.624393
-4543.321652,1,23.624972
-5458.953714,1,23.625515
-4991.423923,1,23.626002
-5773.859445,1,23.626508
-5585.559539,1,23.627118
-5210.000275,1,23.627633
-4741.563939,1,23.628119
-5117.528775,1,23.628629
-5593.576203,1,23.629104
-5315.004213,1,23.629593
-5796.316679,1,23.630083
-6006.527206,1,23.630572
-5327.502639,1,23.631053
-5431.039434,1,23.631554
-4501.906324,1,23.63208
-5311.301087,1,23.632568
-5625.862907,1,23.633043
-6413.529868,1,23.633533
-5505.307045,1,23.634102
-5559.768058,1,23.634588
-5254.765656,1,23.635063
-5368.20808,1,23.635551
-5366.510687,1,23.636026
-4964.608968,1,23.636517
-5582.443416,1,23.63699
-5103.385509,1,23.637513
-5619.540513,1,23.638019
-5282.360661,1,23.638641
-5928.128017,1,23.639243
-5651.480382,1,23.639715
-5253.398715,1,23.640194
-5077.736474,1,23.640659
-4934.624724,1,23.641159
-5130.028793,1,23.641746
-4751.051627,1,23.642254
-5816.673611,1,23.642735
-4640.754749,1,23.643218
-5707.21526,1,23.643685
-5381.190303,1,23.644162
-5935.970473,1,23.644645
-4753.823068,1,23.645105
-5569.436016,1,23.645576
-4204.143811,1,23.646037
-5035.890071,1,23.646511
-5554.470575,1,23.646972
-6560.29488,1,23.64745
-4381.872503,1,23.647918
-4402.163862,1,23.648503
-5045.223541,1,23.649009
-5060.20982,1,23.649487
-4658.127444,1,23.649949
-5028.58961,1,23.650425
-5188.046979,1,23.650958
-5841.815658,1,23.651444
-6195.798678,1,23.65198
-4667.577753,1,23.652485
-5500.799777,1,23.652988
-5106.712154,1,23.653564
-4217.397494,1,23.654058
-5939.842918,1,23.654538
-5198.058844,1,23.655128
-5222.106232,1,23.655742
-4524.025289,1,23.656232
-5727.645533,1,23.656699
-5869.760697,1,23.657171
-5456.988551,1,23.65765
-5268.172107,1,23.658114
-4898.765543,1,23.658658
-4648.298599,1,23.659163
-5476.082524,1,23.659664
-5202.584669,1,23.660136
-5888.379642,1,23.660613
-5608.412041,1,23.661077
-4809.912857,1,23.661563
-5015.647935,1,23.662034
-5201.917903,1,23.662542
-6279.110407,1,23.6631
-5779.690641,1,23.663628
-5212.812431,1,23.664123
-5152.186414,1,23.664604
-6093.359869,1,23.665069
-4458.680221,1,23.665546
-4901.320021,1,23.666006
-5708.404105,1,23.66649
-5178.63999,1,23.666953
-4437.811212,1,23.667436
-5774.549027,1,23.667897
-4622.276056,1,23.66837
-5606.326857,1,23.668831
-5825.906869,1,23.669304
-5021.144468,1,23.669762
-5050.429071,1,23.670229
-6967.963143,1,23.670698
-5447.372306,1,23.671164
-5182.045571,1,23.671668
-5590.325243,1,23.672144
-5676.828983,1,23.672625
-4966.300296,1,23.673092
-4544.859941,1,23.673572
-5297.518887,1,23.674037
-4804.0367,1,23.67451
-4655.781782,1,23.675007
-4975.256772,1,23.675488
-5912.303778,1,23.675951
-5399.539667,1,23.676425
-5637.984552,1,23.676925
-6320.681718,1,23.677464
-6185.460273,1,23.677935
-5074.73624,1,23.678416
-4851.624027,1,23.678891
-5431.804862,1,23.679384
-5002.727424,1,23.679845
-5405.926085,1,23.680326
-5510.839154,1,23.680788
-4799.602781,1,23.681336
-4668.038537,1,23.681817
-5598.073873,1,23.682294
-5377.948357,1,23.682756
-5200.182787,1,23.683226
-5068.547274,1,23.683685
-5093.033843,1,23.684144
-4906.03293,1,23.684619
-5660.691587,1,23.685078
-5107.374687,1,23.685548
-4861.160948,1,23.686005
-5102.385309,1,23.686485
-5696.889416,1,23.686946
-4738.703476,1,23.68742
-5658.358675,1,23.687883
-5635.507696,1,23.688359
-4956.190934,1,23.688898
-3907.853247,1,23.689379
-3825.477719,1,23.689841
-6036.143676,1,23.690341
-5156.388929,1,23.690811
-4619.705222,1,23.691311
-5682.324769,1,23.691812
-5002.498519,1,23.692297
-5250.357934,1,23.692757
-4787.862175,1,23.693226
-5110.7078,1,23.693694
-5415.144873,1,23.694158
-5232.206317,1,23.694646
-4833.576466,1,23.69514
-6048.874505,1,23.695616
-5450.17626,1,23.696079
-5418.528241,1,23.696555
-5768.156144,1,23.697017
-5518.878268,1,23.697495
-5962.17426,1,23.697954
-4866.772442,1,23.698425
-4660.114966,1,23.698887
-5240.774612,1,23.69936
-4990.105265,1,23.699818
-5093.239992,1,23.700293
-5335.820796,1,23.700755
-4918.395291,1,23.70124
-6181.079056,1,23.701703
-5178.187391,1,23.702166
-5332.302137,1,23.702638
-5698.413047,1,23.703109
-4504.691842,1,23.70359
-5549.447206,1,23.704056
-4694.328775,1,23.704632
-5474.046258,1,23.705093
-5639.586793,1,23.705615
-5953.253197,1,23.706133
-4347.100563,1,23.706665
-5983.64794,1,23.707139
-4302.792248,1,23.707618
-5744.841546,1,23.708089
-6412.674027,1,23.708569
-5940.691834,1,23.709034
-5625.457646,1,23.709521
-5166.682862,1,23.710097
-6079.656729,1,23.710616
-5227.571825,1,23.711156
-4856.223494,1,23.711676
-4703.882799,1,23.712211
-4842.155473,1,23.712854
-4864.416434,1,23.713505
-5295.156188,1,23.713979
-4842.712931,1,23.714615
-5353.836696,1,23.715245
-4506.250401,1,23.715859
